accuracy:0.9924919009208679 time:1259700 mandolin.mx.trainer.initial-learning-rate:0.03184834277923374 mandolin.mx.specification.fcFinal.num_hidden:800 mandolin.trainer.mini-batch-size:224 mandolin.trainer.num-epochs:120 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:relu mandolin.mx.specification.act2.act_type:relu
accuracy:0.9898838400840759 time:1626374 mandolin.mx.trainer.initial-learning-rate:0.09689564344409878 mandolin.mx.specification.fcFinal.num_hidden:800 mandolin.trainer.mini-batch-size:64 mandolin.trainer.num-epochs:80 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.9911859035491943 time:1134434 mandolin.mx.trainer.initial-learning-rate:0.08460350384666729 mandolin.mx.specification.fcFinal.num_hidden:800 mandolin.trainer.mini-batch-size:96 mandolin.trainer.num-epochs:60 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:tanh mandolin.mx.specification.act2.act_type:tanh
accuracy:0.9918870329856873 time:1998658 mandolin.mx.trainer.initial-learning-rate:0.08209935707133341 mandolin.mx.specification.fcFinal.num_hidden:400 mandolin.trainer.mini-batch-size:64 mandolin.trainer.num-epochs:100 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:tanh mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.9899839758872986 time:1714091 mandolin.mx.trainer.initial-learning-rate:0.04770124890291901 mandolin.mx.specification.fcFinal.num_hidden:600 mandolin.trainer.mini-batch-size:32 mandolin.trainer.num-epochs:60 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.9925402998924255 time:2837996 mandolin.mx.trainer.initial-learning-rate:0.09697357076402231 mandolin.mx.specification.fcFinal.num_hidden:800 mandolin.trainer.mini-batch-size:160 mandolin.trainer.num-epochs:180 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:tanh mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.9919871687889099 time:1966122 mandolin.mx.trainer.initial-learning-rate:0.07603927568579738 mandolin.mx.specification.fcFinal.num_hidden:400 mandolin.trainer.mini-batch-size:32 mandolin.trainer.num-epochs:80 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:tanh mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.9901582598686218 time:1236328 mandolin.mx.trainer.initial-learning-rate:0.08665390695333332 mandolin.mx.specification.fcFinal.num_hidden:300 mandolin.trainer.mini-batch-size:224 mandolin.trainer.num-epochs:100 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.98828125 time:1676532 mandolin.mx.trainer.initial-learning-rate:0.06008239191788546 mandolin.mx.specification.fcFinal.num_hidden:700 mandolin.trainer.mini-batch-size:192 mandolin.trainer.num-epochs:120 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:relu
accuracy:0.9911729097366333 time:2242294 mandolin.mx.trainer.initial-learning-rate:0.06537832568342308 mandolin.mx.specification.fcFinal.num_hidden:600 mandolin.trainer.mini-batch-size:224 mandolin.trainer.num-epochs:160 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:tanh mandolin.mx.specification.act2.act_type:tanh
accuracy:0.9897836446762085 time:3689729 mandolin.mx.trainer.initial-learning-rate:0.07594006512166399 mandolin.mx.specification.fcFinal.num_hidden:300 mandolin.trainer.mini-batch-size:32 mandolin.trainer.num-epochs:160 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:relu
accuracy:0.9925881624221802 time:1507143 mandolin.mx.trainer.initial-learning-rate:0.027366717676534008 mandolin.mx.specification.fcFinal.num_hidden:600 mandolin.trainer.mini-batch-size:96 mandolin.trainer.num-epochs:100 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:relu mandolin.mx.specification.act2.act_type:tanh
accuracy:0.9906655550003052 time:968333 mandolin.mx.trainer.initial-learning-rate:0.023046704495669066 mandolin.mx.specification.fcFinal.num_hidden:300 mandolin.trainer.mini-batch-size:224 mandolin.trainer.num-epochs:80 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:tanh mandolin.mx.specification.act2.act_type:tanh
accuracy:0.9911859035491943 time:1580172 mandolin.mx.trainer.initial-learning-rate:0.07365363082573553 mandolin.mx.specification.fcFinal.num_hidden:500 mandolin.trainer.mini-batch-size:32 mandolin.trainer.num-epochs:60 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:tanh mandolin.mx.specification.act2.act_type:tanh
accuracy:0.9907852411270142 time:2001095 mandolin.mx.trainer.initial-learning-rate:0.022170537176406182 mandolin.mx.specification.fcFinal.num_hidden:400 mandolin.trainer.mini-batch-size:96 mandolin.trainer.num-epochs:120 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:tanh
accuracy:0.09546370804309845 time:1645842 mandolin.mx.trainer.initial-learning-rate:0.04133295782526335 mandolin.mx.specification.fcFinal.num_hidden:300 mandolin.trainer.mini-batch-size:160 mandolin.trainer.num-epochs:100 mandolin.mx.train.optimizer:adam mandolin.mx.specification.act1.act_type:relu mandolin.mx.specification.act2.act_type:tanh
accuracy:0.09805689007043839 time:8315382 mandolin.mx.trainer.initial-learning-rate:0.03617705045231885 mandolin.mx.specification.fcFinal.num_hidden:600 mandolin.trainer.mini-batch-size:32 mandolin.trainer.num-epochs:60 mandolin.mx.train.optimizer:adam mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:tanh
accuracy:0.10237418860197067 time:1244659 mandolin.mx.trainer.initial-learning-rate:0.0505564401273705 mandolin.mx.specification.fcFinal.num_hidden:400 mandolin.trainer.mini-batch-size:224 mandolin.trainer.num-epochs:80 mandolin.mx.train.optimizer:adam mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:tanh
accuracy:0.9909855723381042 time:1747158 mandolin.mx.trainer.initial-learning-rate:0.004374809518336768 mandolin.mx.specification.fcFinal.num_hidden:800 mandolin.trainer.mini-batch-size:128 mandolin.trainer.num-epochs:100 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.9927884340286255 time:3160496 mandolin.mx.trainer.initial-learning-rate:0.0045110407594473444 mandolin.mx.specification.fcFinal.num_hidden:500 mandolin.trainer.mini-batch-size:64 mandolin.trainer.num-epochs:160 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:tanh mandolin.mx.specification.act2.act_type:relu
accuracy:0.09805689007043839 time:8179352 mandolin.mx.trainer.initial-learning-rate:0.022348072878091152 mandolin.mx.specification.fcFinal.num_hidden:500 mandolin.trainer.mini-batch-size:32 mandolin.trainer.num-epochs:80 mandolin.mx.train.optimizer:adam mandolin.mx.specification.act1.act_type:tanh mandolin.mx.specification.act2.act_type:relu
accuracy:0.11348157376050949 time:30052416 mandolin.mx.trainer.initial-learning-rate:0.040097674060313226 mandolin.mx.specification.fcFinal.num_hidden:800 mandolin.trainer.mini-batch-size:32 mandolin.trainer.num-epochs:180 mandolin.mx.train.optimizer:adam mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.9908685088157654 time:1840624 mandolin.mx.trainer.initial-learning-rate:0.013520317416703665 mandolin.mx.specification.fcFinal.num_hidden:400 mandolin.trainer.mini-batch-size:224 mandolin.trainer.num-epochs:160 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:tanh
accuracy:0.953125 time:1054984 mandolin.mx.trainer.initial-learning-rate:0.01877166386361574 mandolin.mx.specification.fcFinal.num_hidden:600 mandolin.trainer.mini-batch-size:160 mandolin.trainer.num-epochs:60 mandolin.mx.train.optimizer:adam mandolin.mx.specification.act1.act_type:relu mandolin.mx.specification.act2.act_type:tanh
accuracy:0.9919871687889099 time:724918 mandolin.mx.trainer.initial-learning-rate:0.09270203082155014 mandolin.mx.specification.fcFinal.num_hidden:300 mandolin.trainer.mini-batch-size:192 mandolin.trainer.num-epochs:60 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:relu mandolin.mx.specification.act2.act_type:tanh
accuracy:0.9909699559211731 time:612346 mandolin.mx.trainer.initial-learning-rate:0.037458702057840916 mandolin.mx.specification.fcFinal.num_hidden:300 mandolin.trainer.mini-batch-size:224 mandolin.trainer.num-epochs:60 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:relu
accuracy:0.9908854365348816 time:1219009 mandolin.mx.trainer.initial-learning-rate:0.06168225378462709 mandolin.mx.specification.fcFinal.num_hidden:600 mandolin.trainer.mini-batch-size:192 mandolin.trainer.num-epochs:100 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:relu
accuracy:0.9916802048683167 time:2030741 mandolin.mx.trainer.initial-learning-rate:0.0626348083429794 mandolin.mx.specification.fcFinal.num_hidden:500 mandolin.trainer.mini-batch-size:224 mandolin.trainer.num-epochs:160 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:tanh mandolin.mx.specification.act2.act_type:relu
accuracy:0.9904847741127014 time:1554430 mandolin.mx.trainer.initial-learning-rate:0.07640545853906967 mandolin.mx.specification.fcFinal.num_hidden:300 mandolin.trainer.mini-batch-size:32 mandolin.trainer.num-epochs:60 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.09805689007043839 time:20034983 mandolin.mx.trainer.initial-learning-rate:0.07253940724867163 mandolin.mx.specification.fcFinal.num_hidden:400 mandolin.trainer.mini-batch-size:32 mandolin.trainer.num-epochs:180 mandolin.mx.train.optimizer:adam mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:tanh
accuracy:0.9901843070983887 time:1859373 mandolin.mx.trainer.initial-learning-rate:0.016672791760656842 mandolin.mx.specification.fcFinal.num_hidden:800 mandolin.trainer.mini-batch-size:128 mandolin.trainer.num-epochs:120 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:relu
accuracy:0.9896169304847717 time:828671 mandolin.mx.trainer.initial-learning-rate:0.030932785358052106 mandolin.mx.specification.fcFinal.num_hidden:600 mandolin.trainer.mini-batch-size:160 mandolin.trainer.num-epochs:60 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:relu
accuracy:0.10316506773233414 time:14974914 mandolin.mx.trainer.initial-learning-rate:0.019401331901884145 mandolin.mx.specification.fcFinal.num_hidden:300 mandolin.trainer.mini-batch-size:32 mandolin.trainer.num-epochs:180 mandolin.mx.train.optimizer:adam mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:tanh
accuracy:0.11348157376050949 time:4466535 mandolin.mx.trainer.initial-learning-rate:0.0256261913391064 mandolin.mx.specification.fcFinal.num_hidden:700 mandolin.trainer.mini-batch-size:32 mandolin.trainer.num-epochs:140 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:tanh
accuracy:0.9908854365348816 time:2288250 mandolin.mx.trainer.initial-learning-rate:0.008638338953306334 mandolin.mx.specification.fcFinal.num_hidden:800 mandolin.trainer.mini-batch-size:192 mandolin.trainer.num-epochs:160 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.9916867017745972 time:1302193 mandolin.mx.trainer.initial-learning-rate:0.07447806206207044 mandolin.mx.specification.fcFinal.num_hidden:300 mandolin.trainer.mini-batch-size:192 mandolin.trainer.num-epochs:120 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:relu mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.11348157376050949 time:2625452 mandolin.mx.trainer.initial-learning-rate:0.08991355409182644 mandolin.mx.specification.fcFinal.num_hidden:400 mandolin.trainer.mini-batch-size:128 mandolin.trainer.num-epochs:100 mandolin.mx.train.optimizer:adam mandolin.mx.specification.act1.act_type:tanh mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.9916867017745972 time:4532993 mandolin.mx.trainer.initial-learning-rate:0.0038117567982997513 mandolin.mx.specification.fcFinal.num_hidden:800 mandolin.trainer.mini-batch-size:32 mandolin.trainer.num-epochs:140 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:tanh mandolin.mx.specification.act2.act_type:relu
accuracy:0.9890422224998474 time:1283523 mandolin.mx.trainer.initial-learning-rate:0.01637627976863362 mandolin.mx.specification.fcFinal.num_hidden:800 mandolin.trainer.mini-batch-size:224 mandolin.trainer.num-epochs:100 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:relu
accuracy:0.10095373541116714 time:2277533 mandolin.mx.trainer.initial-learning-rate:0.005301481367122832 mandolin.mx.specification.fcFinal.num_hidden:300 mandolin.trainer.mini-batch-size:224 mandolin.trainer.num-epochs:140 mandolin.mx.train.optimizer:adam mandolin.mx.specification.act1.act_type:tanh mandolin.mx.specification.act2.act_type:tanh
accuracy:0.993100643157959 time:1427900 mandolin.mx.trainer.initial-learning-rate:0.07587185758513439 mandolin.mx.specification.fcFinal.num_hidden:300 mandolin.trainer.mini-batch-size:224 mandolin.trainer.num-epochs:140 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:relu mandolin.mx.specification.act2.act_type:relu
accuracy:0.991330623626709 time:1627375 mandolin.mx.trainer.initial-learning-rate:0.08977455016051245 mandolin.mx.specification.fcFinal.num_hidden:300 mandolin.trainer.mini-batch-size:160 mandolin.trainer.num-epochs:140 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.11348157376050949 time:3123890 mandolin.mx.trainer.initial-learning-rate:0.058941212904394975 mandolin.mx.specification.fcFinal.num_hidden:500 mandolin.trainer.mini-batch-size:128 mandolin.trainer.num-epochs:120 mandolin.mx.train.optimizer:adam mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.9917868375778198 time:1367307 mandolin.mx.trainer.initial-learning-rate:0.03788006598230991 mandolin.mx.specification.fcFinal.num_hidden:700 mandolin.trainer.mini-batch-size:64 mandolin.trainer.num-epochs:60 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:tanh mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.09546370804309845 time:4436713 mandolin.mx.trainer.initial-learning-rate:0.0973407961357073 mandolin.mx.specification.fcFinal.num_hidden:800 mandolin.trainer.mini-batch-size:160 mandolin.trainer.num-epochs:160 mandolin.mx.train.optimizer:adam mandolin.mx.specification.act1.act_type:tanh mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.11348157376050949 time:4940732 mandolin.mx.trainer.initial-learning-rate:0.07262957511953366 mandolin.mx.specification.fcFinal.num_hidden:400 mandolin.trainer.mini-batch-size:96 mandolin.trainer.num-epochs:160 mandolin.mx.train.optimizer:adam mandolin.mx.specification.act1.act_type:relu mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.9914863705635071 time:897516 mandolin.mx.trainer.initial-learning-rate:0.04275458353131497 mandolin.mx.specification.fcFinal.num_hidden:600 mandolin.trainer.mini-batch-size:96 mandolin.trainer.num-epochs:60 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:relu
accuracy:0.9907852411270142 time:1247646 mandolin.mx.trainer.initial-learning-rate:0.07697870595116334 mandolin.mx.specification.fcFinal.num_hidden:700 mandolin.trainer.mini-batch-size:64 mandolin.trainer.num-epochs:60 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:relu mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.993100643157959 time:812591 mandolin.mx.trainer.initial-learning-rate:0.02125597893472219 mandolin.mx.specification.fcFinal.num_hidden:400 mandolin.trainer.mini-batch-size:224 mandolin.trainer.num-epochs:80 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:relu mandolin.mx.specification.act2.act_type:relu
accuracy:0.9915787577629089 time:1217278 mandolin.mx.trainer.initial-learning-rate:0.03589536192216238 mandolin.mx.specification.fcFinal.num_hidden:700 mandolin.trainer.mini-batch-size:224 mandolin.trainer.num-epochs:100 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:relu mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.10316506773233414 time:3758725 mandolin.mx.trainer.initial-learning-rate:0.044637868074192864 mandolin.mx.specification.fcFinal.num_hidden:800 mandolin.trainer.mini-batch-size:192 mandolin.trainer.num-epochs:180 mandolin.mx.train.optimizer:adam mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:relu
accuracy:0.9906250238418579 time:764344 mandolin.mx.trainer.initial-learning-rate:0.041239053986982965 mandolin.mx.specification.fcFinal.num_hidden:300 mandolin.trainer.mini-batch-size:160 mandolin.trainer.num-epochs:60 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.9917868375778198 time:4502254 mandolin.mx.trainer.initial-learning-rate:0.043099492589473154 mandolin.mx.specification.fcFinal.num_hidden:800 mandolin.trainer.mini-batch-size:32 mandolin.trainer.num-epochs:140 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:relu
accuracy:0.9923878312110901 time:2090248 mandolin.mx.trainer.initial-learning-rate:0.07672211124748514 mandolin.mx.specification.fcFinal.num_hidden:800 mandolin.trainer.mini-batch-size:64 mandolin.trainer.num-epochs:100 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:tanh mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.9918870329856873 time:2387743 mandolin.mx.trainer.initial-learning-rate:0.0010488924329197763 mandolin.mx.specification.fcFinal.num_hidden:500 mandolin.trainer.mini-batch-size:32 mandolin.trainer.num-epochs:100 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:relu mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.11348157376050949 time:11580526 mandolin.mx.trainer.initial-learning-rate:0.07224423467261595 mandolin.mx.specification.fcFinal.num_hidden:800 mandolin.trainer.mini-batch-size:32 mandolin.trainer.num-epochs:80 mandolin.mx.train.optimizer:adam mandolin.mx.specification.act1.act_type:relu mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.9924879670143127 time:1180190 mandolin.mx.trainer.initial-learning-rate:0.008220484127126376 mandolin.mx.specification.fcFinal.num_hidden:500 mandolin.trainer.mini-batch-size:128 mandolin.trainer.num-epochs:100 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:relu mandolin.mx.specification.act2.act_type:relu
accuracy:0.09805689007043839 time:5689374 mandolin.mx.trainer.initial-learning-rate:0.09422262652566434 mandolin.mx.specification.fcFinal.num_hidden:500 mandolin.trainer.mini-batch-size:32 mandolin.trainer.num-epochs:60 mandolin.mx.train.optimizer:adam mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.11348157376050949 time:5714589 mandolin.mx.trainer.initial-learning-rate:0.08392006292054772 mandolin.mx.specification.fcFinal.num_hidden:700 mandolin.trainer.mini-batch-size:32 mandolin.trainer.num-epochs:180 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:tanh
accuracy:0.9914863705635071 time:848698 mandolin.mx.trainer.initial-learning-rate:0.015698014322040408 mandolin.mx.specification.fcFinal.num_hidden:300 mandolin.trainer.mini-batch-size:96 mandolin.trainer.num-epochs:60 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:relu mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.9913862347602844 time:3563203 mandolin.mx.trainer.initial-learning-rate:0.061080384291487023 mandolin.mx.specification.fcFinal.num_hidden:800 mandolin.trainer.mini-batch-size:64 mandolin.trainer.num-epochs:160 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:tanh mandolin.mx.specification.act2.act_type:relu
accuracy:0.9918870329856873 time:2391605 mandolin.mx.trainer.initial-learning-rate:0.016989207416790095 mandolin.mx.specification.fcFinal.num_hidden:300 mandolin.trainer.mini-batch-size:128 mandolin.trainer.num-epochs:160 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:tanh mandolin.mx.specification.act2.act_type:tanh
accuracy:0.9907670617103577 time:752659 mandolin.mx.trainer.initial-learning-rate:0.09870115401172604 mandolin.mx.specification.fcFinal.num_hidden:300 mandolin.trainer.mini-batch-size:224 mandolin.trainer.num-epochs:60 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:tanh
accuracy:0.11340726166963577 time:1996170 mandolin.mx.trainer.initial-learning-rate:0.022075300438432338 mandolin.mx.specification.fcFinal.num_hidden:800 mandolin.trainer.mini-batch-size:160 mandolin.trainer.num-epochs:80 mandolin.mx.train.optimizer:adam mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.9917868375778198 time:4699469 mandolin.mx.trainer.initial-learning-rate:0.024135633374087966 mandolin.mx.specification.fcFinal.num_hidden:800 mandolin.trainer.mini-batch-size:32 mandolin.trainer.num-epochs:140 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:tanh mandolin.mx.specification.act2.act_type:tanh
accuracy:0.10096153616905212 time:1008243 mandolin.mx.trainer.initial-learning-rate:0.008198332687842213 mandolin.mx.specification.fcFinal.num_hidden:300 mandolin.trainer.mini-batch-size:192 mandolin.trainer.num-epochs:60 mandolin.mx.train.optimizer:adam mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.9911859035491943 time:1687335 mandolin.mx.trainer.initial-learning-rate:0.033071050032834594 mandolin.mx.specification.fcFinal.num_hidden:500 mandolin.trainer.mini-batch-size:32 mandolin.trainer.num-epochs:60 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:tanh mandolin.mx.specification.act2.act_type:tanh
accuracy:0.9901209473609924 time:2284375 mandolin.mx.trainer.initial-learning-rate:0.06349868047276869 mandolin.mx.specification.fcFinal.num_hidden:700 mandolin.trainer.mini-batch-size:160 mandolin.trainer.num-epochs:160 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:relu
accuracy:0.8339717984199524 time:1577763 mandolin.mx.trainer.initial-learning-rate:0.060416495394245893 mandolin.mx.specification.fcFinal.num_hidden:500 mandolin.trainer.mini-batch-size:160 mandolin.trainer.num-epochs:80 mandolin.mx.train.optimizer:adam mandolin.mx.specification.act1.act_type:relu mandolin.mx.specification.act2.act_type:relu
accuracy:0.9913758039474487 time:1005029 mandolin.mx.trainer.initial-learning-rate:0.05658316854746155 mandolin.mx.specification.fcFinal.num_hidden:300 mandolin.trainer.mini-batch-size:224 mandolin.trainer.num-epochs:80 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:tanh
accuracy:0.9921875 time:3739595 mandolin.mx.trainer.initial-learning-rate:0.004253713844886223 mandolin.mx.specification.fcFinal.num_hidden:600 mandolin.trainer.mini-batch-size:64 mandolin.trainer.num-epochs:180 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:tanh mandolin.mx.specification.act2.act_type:tanh
accuracy:0.9910857081413269 time:4594033 mandolin.mx.trainer.initial-learning-rate:0.046513532082910425 mandolin.mx.specification.fcFinal.num_hidden:700 mandolin.trainer.mini-batch-size:32 mandolin.trainer.num-epochs:160 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:tanh mandolin.mx.specification.act2.act_type:tanh
accuracy:0.7560876607894897 time:1667358 mandolin.mx.trainer.initial-learning-rate:0.035637398128587384 mandolin.mx.specification.fcFinal.num_hidden:300 mandolin.trainer.mini-batch-size:224 mandolin.trainer.num-epochs:100 mandolin.mx.train.optimizer:adam mandolin.mx.specification.act1.act_type:tanh mandolin.mx.specification.act2.act_type:relu
accuracy:0.9910857081413269 time:2218178 mandolin.mx.trainer.initial-learning-rate:0.0338716835084368 mandolin.mx.specification.fcFinal.num_hidden:400 mandolin.trainer.mini-batch-size:32 mandolin.trainer.num-epochs:80 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:tanh
accuracy:0.9910857081413269 time:961323 mandolin.mx.trainer.initial-learning-rate:0.05214500001251101 mandolin.mx.specification.fcFinal.num_hidden:400 mandolin.trainer.mini-batch-size:192 mandolin.trainer.num-epochs:80 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:relu mandolin.mx.specification.act2.act_type:tanh
accuracy:0.991286039352417 time:2007579 mandolin.mx.trainer.initial-learning-rate:0.07101298555591344 mandolin.mx.specification.fcFinal.num_hidden:600 mandolin.trainer.mini-batch-size:192 mandolin.trainer.num-epochs:160 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:relu mandolin.mx.specification.act2.act_type:tanh
accuracy:0.9902844429016113 time:4133294 mandolin.mx.trainer.initial-learning-rate:0.014848549765498039 mandolin.mx.specification.fcFinal.num_hidden:800 mandolin.trainer.mini-batch-size:64 mandolin.trainer.num-epochs:180 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:sigmoid
accuracy:0.9908854365348816 time:1965882 mandolin.mx.trainer.initial-learning-rate:0.08778985723377575 mandolin.mx.specification.fcFinal.num_hidden:700 mandolin.trainer.mini-batch-size:32 mandolin.trainer.num-epochs:60 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:tanh mandolin.mx.specification.act2.act_type:tanh
accuracy:0.9921875 time:2245368 mandolin.mx.trainer.initial-learning-rate:0.018091337436424226 mandolin.mx.specification.fcFinal.num_hidden:500 mandolin.trainer.mini-batch-size:64 mandolin.trainer.num-epochs:120 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:relu mandolin.mx.specification.act2.act_type:relu
accuracy:0.9914863705635071 time:2072024 mandolin.mx.trainer.initial-learning-rate:0.022981472742956047 mandolin.mx.specification.fcFinal.num_hidden:800 mandolin.trainer.mini-batch-size:128 mandolin.trainer.num-epochs:120 mandolin.mx.train.optimizer:nag mandolin.mx.specification.act1.act_type:sigmoid mandolin.mx.specification.act2.act_type:relu
accuracy:0.9920873641967773 time:1090985 mandolin.mx.trainer.initial-learning-rate:0.07038614857651847 mandolin.mx.specification.fcFinal.num_hidden:400 mandolin.trainer.mini-batch-size:128 mandolin.trainer.num-epochs:80 mandolin.mx.train.optimizer:sgd mandolin.mx.specification.act1.act_type:relu mandolin.mx.specification.act2.act_type:tanh
